,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
JN.1.1.1,75,9,221.85576589595232,,,,*,*,*
XDK.5,45,1,215.7015223564154,200.54954949078382,-145.09909898156764,5.589282529150812e-10,,,
JN.1.1,3081,9,207.23165776874507,207.23165776874507,-158.46331553749013,4.450852500419419e-07,,*,
XDK.4.1,36,6,206.37299032616096,196.5664909663582,-137.1329819327164,1.0391842422728761e-11,,,
JN.1.1.5,34,9,205.53796509134907,205.537965091349,-155.07593018269802,8.212691847403991e-08,,*,
XDK.1,127,2,205.313487127392,190.18332297864288,-124.36664595728575,1.761545065237898e-14,,,
XDK.1.2,45,1,202.3000490184604,187.19353852690557,-118.38707705381114,8.858358600390613e-16,,,
JN.1.1.4,13,9,201.03464502538498,201.03464502538498,-146.06929005076995,9.07797300121641e-10,,*,
JN.1,17255,6,195.63321208366042,193.64136488467165,-131.2827297693433,5.576750220213795e-13,,,
JN.1.16.1,466,9,195.48865888113647,195.48865888113644,-134.9773177622729,3.5467124923189557e-12,,*,
