,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XFJ.1,59,119,181.38454495257045,,,,*,*,*
LF.7.9,20,137,177.62664771980528,168.60027328410817,-41.20054656821634,2.8024963063077133e-06,,,
XFJ.3,14,119,168.31769991663126,168.31769991663126,-40.63539983326251,2.118081143797092e-06,,*,
JN.1,17255,137,148.47468277880785,120.64130131545367,54.71739736909265,4.157016006845052e-27,,,
JN.1.4,8971,137,146.20027235449749,118.7579151431782,58.48416971364361,6.343195121175439e-28,,,
PY.1,82,119,134.25658505208338,134.25658505208338,27.48682989583324,3.4017396171473236e-21,,*,
LF.7,58,137,128.98796552436954,119.57386766204043,56.852264675919145,1.4330392102726836e-27,,,
LF.7.9.3,20,107,128.18095090505807,124.37789619640948,47.24420760718104,1.7500201897189802e-25,,,
KP.2.3,4440,137,120.50923656487127,107.33447946522355,81.3310410695529,6.926177465947618e-33,,,
JN.1.16.1,466,138,120.27603750732088,110.81063990990307,74.37872018019385,2.2370049220931473e-31,,,
