,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
LP.8.1,1124,7,12.711222096367235,,,,*,*,*
NY.13,463,7,12.469276100256307,12.469276100256307,-6.938552200512614,0.7866278610665536,*,*,
LP.8.1.1,2345,7,11.983068436694966,11.983068436694966,-5.966136873389932,0.4843245689553624,*,*,
XEL.4,10,4,11.039560253408833,2.1206543704714305,13.758691259057139,2.5166419792375563e-05,*,,
XEC.8,592,4,9.570848540701004,-5.622563603033335,29.24512720606667,1.0894584565770971e-08,,,
KP.2.2.1,55,4,8.749547932085177,-0.16935795085222624,18.338715901704454,2.5485142899034185e-06,,,
JN.1.1.3,30,4,8.331510052306623,-7.831918286225528,33.66383657245105,1.2011336713503887e-09,,,
MC.33,31,4,8.298720229483632,-0.6201856534537715,19.240371306907544,1.625004456052794e-06,,,
XEC.29,135,4,7.520579836090294,-7.684727095296194,33.369454190592386,1.3885580532623538e-09,,,
XEC.32,42,4,7.301890635125464,-7.903416296261022,33.80683259252204,1.1143439398052208e-09,,,
