,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
B.1.21,75,13,10.893437646162868,,,,*,*,*
A.1.NmC3,0,1,10.236948436239748,6.010969626333712,59.97806074733258,0.007559123762041554,*,,
B.1.17,15,27,0.6698836917497322,-39.905454787469516,151.81090957493905,8.666431712268782e-23,,,
B.1.17.NmC6,0,27,0.6599086087276542,-16.861195147307075,105.72239029461414,8.833984944652959e-13,,,
B.1.17.NmC3,0,28,0.4188214214567727,-31.657225107420096,135.31445021484018,3.3171857801625655e-19,,,
B.1.17.NmC4,0,25,0.3987914500510154,-23.502167261796167,119.00433452359233,1.154625899430193e-15,,,
B.1.8.NmC2,0,29,0.3148573742760974,-103.926529365846,279.853058731692,1.3624092634467709e-50,,,
B.1.19,13,29,0.3148573742760974,-49.75560325982799,171.51120651965599,4.571299462828141e-27,,,
B.1.11.NmC2,0,29,0.3148573742760974,-106.7850628422142,285.5701256844284,7.802348949178623e-52,,,
B.1.8.NmC1,0,29,0.3148573742760974,-103.66854776903449,279.337095538069,1.7581368663998022e-50,,,
