,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
JG.3.1,435,10,21.863918125301414,,,,*,*,*
XBB.1.18.1,84,4,9.056262448017309,-7.715785438872794,39.431570877745585,1.4241942410548675e-13,,,
EG.5.1.3,2322,10,8.741041351341462,8.741041351341462,6.5179172973170765,1.994733700481656e-06,,*,
JG.3,1482,10,8.734723129254832,8.734723129254832,6.530553741490337,1.984784924645444e-06,,*,
JG.3.2,328,10,8.708498605399381,8.708498605399381,6.583002789201238,1.9357804102511085e-06,,*,
JG.1,39,10,8.697450574594678,8.697450574594678,6.605098850810645,1.906960394588084e-06,,*,
JG.2,72,10,8.691551454140344,8.691551454140344,6.616897091719313,1.8974493899413437e-06,,*,
HK.3.4,141,4,8.516813151261491,-7.7715965706770165,39.54319314135403,1.3479786969593164e-13,,,
XBB.1.5.3,150,4,8.456331944281429,-8.315715942608675,40.63143188521735,7.81614371549011e-14,,,
FL.13,151,4,8.449821336457564,-8.335560081302004,40.67112016260401,7.661373700298315e-14,,,
