,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XEC.2,921,7,283.03988354387195,,,,*,*,*
XEC.33,169,4,261.2944032158607,260.2134391295606,-222.42687825912117,7.284004239922954e-08,,,
XEC.8,592,4,260.3042594049544,259.24302495151034,-220.48604990302067,2.761242456828035e-08,,,
KP.3.3,1715,4,260.29105417212816,259.2147064446739,-220.42941288934776,2.6796354092732728e-08,,,
XEC.39,155,4,259.5263516695162,258.44592536220176,-218.89185072440353,1.2407062128030188e-08,,,
XEC.2.1,265,15,258.85373398126615,248.6634362444604,-199.3268724889208,7.018897882535329e-13,,,
XEC.14,193,5,255.64868493655686,247.8058664583997,-197.61173291679938,2.9701314435492895e-13,,,
XEC.4,192,4,251.9540630254809,250.867164203661,-203.73432840732198,6.334564814103018e-12,,,
XEC.38,34,4,251.84553145615783,250.78848559748764,-203.57697119497527,5.876851245010183e-12,,,
XEC.17,13,4,251.29838939310696,250.21149057128702,-202.42298114257403,3.2904394126290094e-12,,,
