,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.D.4.NmC2,848,42,28.566430247165734,,,,*,*,*
A.D.4.NmC1,2189,28,21.37142736469422,7.950448392411368,118.09910321517727,1.4237095677358596e-09,,,
A.D.4,176,20,18.190241814558668,-11.636575933661588,157.27315186732318,4.4438969097967274e-18,,,
A.D.3.NmC1,397,23,13.878279990550897,-23.879425067203588,181.75885013440717,2.137115748452743e-23,,,
A.D.4.NmC3,1653,25,11.289278535134514,-2.7723007338203223,139.54460146764063,3.1461871840130474e-14,,,
A.D.2.2.1,40,25,4.598747172906133,-23.555667496129573,181.11133499225915,2.957833689866653e-23,,,
A.D.3.NmC2,401,23,1.779901396159443,-32.72468857757006,199.44937715514013,3.07959320153638e-27,,,
A.3,202,5,0.5927232869744894,-79.2111348373191,292.4222696746382,1.9967070941068634e-47,,,
