,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XFJ.1,59,12,308.2189881622736,,,,*,*,*
XFJ.3,14,12,300.5651370840561,306.3650504025358,-304.73010080507163,0.0005004514334406135,*,*,
LF.7.9,20,12,254.75970827237396,260.55962159085396,-213.11924318170793,6.4047649184504704e-24,,*,
LF.7.2.1,67,12,193.04555837251067,198.7536084484959,-89.50721689699179,9.224285576966169e-51,,*,
PC.3,42,12,184.4578438689027,190.23365963580358,-72.46731927160715,1.8396862148647053e-54,,*,
LF.7,58,12,179.5738724171864,185.35639399295445,-62.7127879859089,1.397612198066811e-56,,*,
PC.4,10,12,178.3287277670179,184.12864108549783,-60.257282170995666,4.1055934524822655e-57,,*,
LF.7.9.1,48,12,177.48075760580045,183.23811130986158,-58.47622261972316,1.6859855697242287e-57,,*,
LF.7.1,165,12,176.38650690520217,182.1558758119201,-56.31175162384022,5.696975350025276e-58,,*,
PY.2,17,12,176.07056616185062,181.87047948033057,-55.740958960661146,4.2842066697251764e-58,,*,
