,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XEC.2,921,4,244.5668218284776,,,,*,*,*
KP.3.3,1715,3,222.91522704833028,221.18562260158504,-142.37124520317008,7.017703466103258e-11,,*,
XEC.8,592,3,222.90277645705288,216.62827019625595,-133.2565403925119,7.378764472324248e-13,,*,
XEC.14,193,3,221.14745742367296,214.86105637522388,-129.72211275044776,1.256847006409739e-13,,*,
XEC.19,59,3,219.94796726824188,213.66156621979272,-127.32313243958544,3.785550435897907e-14,,*,
XEC.4,192,3,216.36593669077706,210.079535642328,-120.15907128465602,1.0552486168110907e-15,,*,
XEC.9,305,3,215.04679048253305,208.76038943408395,-117.5207788681679,2.8189415790087655e-16,,*,
XEC.33,169,3,214.7791265241105,208.49866021118106,-116.99732042236212,2.1735493747823222e-16,,*,
XEC.13,30,3,213.98980653444914,207.70340548600012,-115.40681097200024,9.815341108294276e-17,,*,
XEC.39,155,3,213.66694289595702,207.38701436201353,-114.77402872402706,7.127400494337701e-17,,*,
