,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
EG.5.1.1,4177,107,163.68501682515358,,,,*,*,*
HK.3,1830,107,159.60684108415307,159.60684108415307,-89.21368216830615,0.01690746565270519,*,*,
HK.30,141,107,148.56724627247164,148.56724627247164,-67.13449254494327,2.7131101969226997e-07,,*,
HK.3.1,169,107,146.822192146885,146.822192146885,-63.644384293769974,4.738311004073082e-08,,*,
HK.3.3,31,107,143.42031438511677,143.42031438511677,-56.840628770233536,1.5813293229491491e-09,,*,
HK.3.14,39,107,143.23571580090564,143.23571580090564,-56.471431601811275,1.3142495744840163e-09,,*,
HK.27.1,107,107,143.21485653781056,143.21485653781056,-56.42971307562112,1.288225689303201e-09,,*,
HK.2.1,16,107,143.182161927961,143.182161927961,-56.36432385592201,1.2439177029533076e-09,,*,
HK.8,39,107,142.22818225282438,142.22818225282438,-54.456364505648764,4.810740055333348e-10,,*,
HK.27,59,107,141.31716691437427,141.31716691437427,-52.63433382874854,1.926781375962073e-10,,*,
