,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
LF.1,141,5,12.979047330670104,,,,*,*,*
MC.6,366,5,11.261938230625047,11.261938230625047,-8.523876461250094,0.1790661479114931,*,*,
MC.10.1,650,5,9.03807596241733,9.03807596241733,-4.076151924834662,0.019448214745385384,*,*,
JN.1.4.4,32,4,8.34593491411815,6.143532770703024,1.7129344585939528,0.0010754673152520127,*,*,
BF.40,56,4,8.145755231562788,-1.854244768437212,17.708489536874424,3.607790917976994e-07,,*,
FL.5.1,10,4,6.948981714176999,-3.051018285823001,20.102036571646003,1.0920925767340587e-07,,*,
BQ.1.1.41,818,4,6.470821690338584,-3.5291783096614164,21.058356619322833,6.757687487978111e-08,,*,
GS.1,109,4,5.9977513436742615,-4.0022486563257385,22.004497312651477,4.223570008331936e-08,,*,
BE.1.2,467,4,5.878483861924991,-4.121516138075009,22.243032276150018,3.745970556295245e-08,,*,
BQ.1.1.4,2753,4,5.833932961343319,-4.166067038656681,22.332134077313363,3.581138418839198e-08,,*,
