,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XEC.39,155,18,258.15144377793,,,,*,*,*
KP.3.3,1715,18,256.0511331306352,227.00339007688794,-170.00678015377588,5.181009906948485,*,*,
XEC.31,66,18,255.06722539077725,222.27995949995523,-160.55991899991045,0.04595925664904429,*,*,
XEC.2.1,265,18,254.68782530091238,214.0741175660414,-144.1482351320828,1.2559917065642077e-05,*,*,
XEC.29,135,18,254.62689939427028,207.84273400653476,-131.6854680130695,2.4736152486566052e-08,,*,
XEC.9,305,18,254.49826077335402,215.62817950069345,-147.2563590013869,5.947229405464124e-05,*,*,
XEC.28,39,18,254.42469534426732,214.66288949320287,-145.32577898640574,2.2657944884776226e-05,*,*,
XEC.19,59,18,254.17377388360305,214.5987439396819,-145.1974878793638,2.123202293852202e-05,*,*,
XEC.14,193,18,254.13604949400963,221.34878360318757,-158.69756720637514,0.018133395236800978,*,*,
XEC.2,921,18,254.1129801152753,226.52172335674098,-169.04344671348196,3.189933276116174,*,*,
