,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.D.3,128,8,26.609123579496295,,,,*,*,*
A.D.3.NmC1,397,1,19.558775866741936,16.149063931558256,73.70187213688348,2.86602331662198e-05,*,,
A.D.4.NmC3,1653,1,19.100364321014794,15.965687385984726,74.06862522803056,2.381964256064616e-05,*,,
A.D.4.NmC2,848,1,15.836519670489938,11.977143939347163,82.04571212130567,4.406565778082324e-07,,,
A.D.3.NmC2,401,1,14.35184444577588,9.15773813102071,87.68452373795859,2.639740835458239e-08,,,
A.D.3.6,757,36,5.88650667834392,-153.91211503047094,413.8242300609419,3.991720522200498e-79,,,
A.D.NmC2,637,28,5.646957405650958,-75.03041419374563,256.06082838749126,7.216204951538523e-45,,,
A.D.NmC1,515,41,5.100147052662735,-75.29781161306309,256.5956232261262,5.5087028869365175e-45,,,
A.D,2353,28,5.003655887910903,-145.26175936185567,396.52351872371133,2.27933099018995e-75,,,
A.3.1.NmC1,266,40,1.5682512377493476,-232.53764098260797,571.0752819652159,2.835208581875625e-113,,,
