,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XFJ.1,59,13,195.14690260031918,,,,*,*,*
LF.7.9,20,25,176.4179278012599,172.80323503138283,-21.606470062765652,1.9854606047973092e-10,,,
XFJ.3,14,13,172.65853604114682,172.65853604114676,-21.31707208229352,1.7174676852428085e-10,,*,
JN.1.4,8971,5,164.44537678902452,152.58479264069518,18.83041471860963,3.284179230165035e-19,,,
LF.7.1,165,25,155.10520868618252,145.81575657643157,32.368486847136865,3.769234935061989e-22,,,
PY.2,17,25,149.21620185348456,136.97821979071614,50.04356041856772,5.486071457424495e-26,,,
LF.7,58,25,144.01977666624248,140.38769215365355,43.22461569269291,1.6603729268347598e-24,,,
LF.7.2.1,67,25,143.1021151615422,139.48742239166518,45.025155216669646,6.716903937957497e-25,,,
LF.7.6.2,17,25,136.6759951778613,133.06130240798424,57.87739518403151,1.0884966356114482e-27,,,
PY.1,82,25,136.6622975298415,124.1142964957235,75.77140700855301,1.4192632271121639e-31,,,
