,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XEL.3,10,143,8.355315580893768,,,,*,*,*
XEL.4,10,143,8.355315580893768,8.355315580893768,-10.710631161787536,1.0,*,*,
XEL.5,19,143,8.301248359623493,8.301248359623493,-10.602496719246986,0.9464851479534833,*,*,
LL.1,45,143,8.212214737253095,8.212214737253095,-10.42442947450619,0.8650222931107409,*,*,
BA.3,31,143,8.082592725280017,8.082592725280017,-10.165185450560035,0.7633794943368528,*,*,
JN.1.4.2,736,143,8.047263612528912,8.047263612528912,-10.094527225057824,0.7334469562242889,*,*,
BA.3.1,40,143,7.924532664801314,7.924532664801314,-9.849065329602627,0.6505090947233162,*,*,
XBB.1.5.54,21,143,7.795699792958345,7.795699792958345,-9.59139958591669,0.5712090638488146,*,*,
FL.14,29,143,7.660978632198234,7.660978632198233,-9.321957264396467,0.49907444798513584,*,*,
BE.5,231,143,7.550774088492153,7.550774088492153,-9.101548176984306,0.4470879265593562,*,*,
