,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
FU.1.1.1,17,83,67.74734108375512,,,,*,*,*
FU.1.1,15,84,60.869327229058825,50.86932722905882,-25.738654458117637,4.691164021834418e-08,,*,
XBB.1.16.18,145,88,41.04726347395712,23.347931267112706,29.304137465774588,5.241993473607629e-20,,,
JF.1.1.2,27,95,32.45390137010525,2.3503518807838324,71.29929623843233,3.974773227634997e-29,,,
XBB.1.16.24,17,95,32.43101707627166,3.5750249046978118,68.84995019060437,1.353078820829997e-28,,,
HF.1.2,94,95,32.368468425544656,8.279799411200171,59.440401177599654,1.4951288910046208e-26,,,
GY.5,172,95,32.331355833169724,5.3515746717781205,65.29685065644375,7.983545442496055e-28,,,
XBB.1.16.13,105,95,32.32234112610748,13.624797764433435,48.75040447113313,3.133160476015834e-24,,,
GY.8,22,95,32.29851820826133,-0.8029064580932603,77.60581291618652,1.6947797473476244e-30,,,
GY.6,96,95,32.28826673209631,5.3084513715631,65.3830972568738,7.670506148142823e-28,,,
