,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.D.4.NmC1,2189,51,35.34886505328222,,,,*,*,*
A.D.4.NmC2,848,26,19.22840315281141,-10.100792804575349,180.2015856091507,1.8252224314986998e-20,,,
A.D.4.NmC3,1653,46,14.125031928347504,11.853205452354775,136.29358909529046,6.255343277662054e-11,,,
A.D.4,176,17,13.623593850210579,-116.58574908355573,393.17149816711145,1.036257989663008e-66,,,
A.D.3.NmC1,397,17,6.967098667072437,-58.116302049773374,276.23260409954673,2.562514012534879e-41,,,
A.3,202,5,0.5927232869744894,-72.81199534033594,305.6239906806719,1.0634298273336274e-47,,,
