,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XFG.3,480,8,242.80072318664645,,,,*,*,*
LF.7,58,8,229.29986390780053,234.0186831092179,-106.0373662184358,1.3916784796421248e-06,,*,
XFG.2,500,8,216.20191784358803,220.89053719357577,-79.78107438715153,2.762182466347176e-12,,*,
XFG.3.1,87,8,214.183727392168,218.9025465935854,-75.80509318717083,3.7947032352985856e-13,,*,
XFG.1,14,8,152.41796117235364,157.136780373771,47.72643925245802,5.659885825066177e-40,,*,
LF.7.1.8,44,16,150.64199857128855,148.70242564039611,64.59514871920777,1.2289485897440312e-43,,,
LF.7.1,165,16,133.05556987624774,131.1770167174021,99.6459665651958,3.0096980035968156e-51,,,
LF.7.7.1,188,34,131.19512028612957,124.68949377647776,112.62101244704448,4.5932830125448034e-54,,,
LF.7.3.1,26,16,123.05026868850412,125.71767462714729,110.56465074570542,1.2866088115542925e-53,,,
LF.7.7.2,239,12,114.8835975024417,109.0633686838518,143.8732626322964,7.520936559072134e-61,,,
