,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.D.NmC1,515,13,13.242729209681972,,,,*,*,*
A.D.4.NmC3,1653,1,11.691588312822356,6.657318061213172,36.68536387757366,30.265244259400085,*,,
A.D.NmC2,637,3,11.305223631153035,7.9584472764355665,34.083105447128865,111.60881117370802,*,,
A.D,2353,5,7.977987869509568,5.080906798487781,39.83818640302444,6.265134145435698,*,,
A.D.4.NmC2,848,1,6.316509189185861,0.9820281170555638,48.035943765888874,0.10383003454079688,*,,
A.D.3,128,13,4.1981259021254385,-5.8018740978745615,61.60374819574912,0.00011797946194038165,*,*,
A.D.3.NmC2,401,21,3.9684969552980345,-28.082512649976053,106.1650252999521,2.474878495075173e-14,,,
A.D.3.6,757,21,3.7320876559083485,-25.727427906822754,101.45485581364551,2.6211317992013516e-13,,,
A.D.3.NmC1,397,21,2.5783694877051846,-30.16861025536675,110.3372205107335,3.0764501848301138e-15,,,
A.3.1.NmC1,266,20,0.8424933714148747,-49.23627386842121,148.47254773684242,1.615197336289554e-23,,,
