,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
BQ.1.25,479,42,71.07009573825759,,,,*,*,*
BQ.1.25.1,479,42,63.96839369876226,63.96839369876224,-17.936787397524483,0.0008251049232659046,*,*,
BQ.1.1,36940,42,38.07411890026734,38.07411890026734,33.85176219946533,4.682238909087281e-15,,*,
BQ.1.1.18,1989,42,35.86126228636618,35.861262286366184,38.27747542726763,5.110828314777732e-16,,*,
BQ.1.1.32,1269,42,33.20698052208697,33.20698052208697,43.586038955826055,3.5928529514624083e-17,,*,
BQ.1,15159,42,32.42781259229546,32.42781259229546,45.14437481540908,1.6552409393120276e-17,,*,
BQ.1.8,1899,45,29.599398974543025,21.565948096522522,66.86810380695496,3.16411072916634e-22,,,
BQ.1.1.52,476,42,27.127669090822465,27.127669090822454,55.74466181835509,8.262290587138284e-20,,*,
BQ.1.1.67,297,42,25.91260910506888,19.535119271452018,70.92976145709596,4.1556013158659926e-23,,*,
DN.3,10,78,20.85051016645943,2.2869401017346638,105.42611979653067,1.3398434647941859e-30,,,
