,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.1.NmC2,0,949,80.60969758654915,,,,*,*,*
A.1.NmC1,0,311,30.060324123103868,-84.5615124588315,2645.123024917663,1.429779857545833e-59,,,
