,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
LF.7,58,13,308.82785908642916,,,,*,*,*
XFG.2,500,12,306.41819649835156,303.45592495852816,-278.9118499170563,0.004630918733533246,*,*,
XFG.3,480,13,295.38843641237276,295.38843641237236,-262.7768728247447,1.4557344617410194e-06,,*,
XFG.3.1,87,13,263.41082963794014,263.41082963794,-198.82165927588005,1.8808087300114598e-20,,*,
XFG.1,14,13,246.25443844445905,246.2544384444589,-164.50887688891783,6.6684176895650365e-28,,*,
LF.7.1.8,44,24,231.46956270770832,210.8315312293738,-93.66306245874762,2.7487850079101757e-43,,,
LF.7.1,165,24,224.24024304258796,203.6426153528711,-79.28523070574221,2.083218966984856e-46,,,
LF.7.7.1,188,38,219.62815087625486,200.0631325840187,-72.12626516803738,5.807118332327652e-48,,,
LF.7.6,15,15,204.68659505678954,195.7631720184311,-63.52634403686221,7.879422778302184e-50,,,
LF.7.1.2,26,24,195.40356633128366,174.8120548685843,-21.624109737168624,6.249618904746504e-59,,,
