,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
JN.1.9,576,134,23.325593989721202,,,,*,*,*
JN.1.4,8971,134,16.560932164075954,16.560932164075954,4.878135671848092,0.0011534474942792917,*,*,
JN.1,17255,134,16.052406902760982,16.052406902760982,5.895186194478036,0.0006926401207068012,*,*,
JN.1.18.6,29,135,15.159394391111565,5.159394391111565,27.68121121777687,1.2913403938928332e-08,,*,
MC.2,396,135,12.659425839583527,2.6594258395835295,32.68114832083294,1.0599967445567815e-09,,*,
MC.25,26,140,12.601212830392903,-1.9838575693525058,41.96771513870501,1.0186070155971666e-11,,,
XFC.1,51,146,12.28746750530392,-5.763569060657115,49.52713812131423,2.3247353600408975e-13,,,
LB.1.2.2,175,135,11.47950390505558,1.4795039050555796,35.04099218988884,3.257144625887134e-10,,*,
NW.1,111,140,11.314438020309048,-3.2706323794363605,44.54126475887272,2.817982253565787e-12,,,
KP.2.3,4440,135,10.600541683236951,9.539072719700433,18.921854560599133,1.030980775049509e-06,,*,
