,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
B.D.3,433,41,41.496314083444695,,,,*,*,*
B.D.NmC1,1726,46,20.066337657273227,17.238470664655743,93.52305867068851,2.9254140403846624e-11,,,
B.D,150,21,13.959800022477427,-59.943299608970186,247.8865992179404,8.813892631258252e-45,,,
B.D.E.3.NmC1,1318,21,9.041275950260408,-35.1202806054664,198.2405612109328,5.32755901201564e-34,,,
B.D.E.3,125,28,6.033477416061606,-32.763194368041546,193.5263887360831,5.6142503386908065e-33,,,
