,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
B.1.17.NmC4,0,36,4.954794776981126,,,,*,*,*
B.1.17.NmC2,0,33,4.475047351137761,4.046075669168045,107.9078486616639,1.4769807938826434,*,,
B.1.17.NmC5,0,33,4.331998715770387,3.1853609347605047,109.629278130479,0.6250022682827016,*,,
B.1.17.NmC1,0,32,2.756198321773961,-0.3352161674309428,116.67043233486189,0.018499714119819207,*,,
B.1.NmC10,0,10,2.0543927581769137,-5.663268383426628,127.32653676685325,8.961391040299518e-05,*,,
