,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XFJ.1,59,7,280.43894215533203,,,,*,*,*
XFJ.3,14,7,275.31874125728916,265.31874125728893,-200.63748251457787,0.005976022895005916,*,*,
LF.7.9,20,7,245.7189549715552,235.7189549715551,-141.43790994311018,8.342487955618924e-16,,*,
PC.3,42,7,174.7805137390123,156.05475751956072,17.890484960878553,2.1048719831983978e-50,,*,
LF.7.2.1,67,7,173.4946676227915,163.4946676227915,3.0106647544170073,3.584071234885088e-47,,*,
LF.7.9.1,48,22,166.46157673501975,143.50791987309486,42.98416025381027,7.498966474650443e-56,,,
LF.7,58,7,159.96751797680594,149.9675179768059,30.064964046388184,4.792297438469737e-53,,*,
PC.4,10,7,158.79287489466327,148.79287489466324,32.414250210673515,1.4799524053097394e-53,,*,
LF.7.1,165,7,158.23109337465795,148.23109337465792,33.53781325068417,8.411459662760204e-54,,*,
PC.3.1,27,7,156.27217724452362,137.56006380147576,54.87987239704847,1.9541110685831008e-58,,*,
