,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
B.D.NmC1,1726,41,17.341307602814698,,,,*,*,*
B.D.3,433,19,8.199338257602804,-13.129833035125204,136.2596660702504,5.848535581259417e-14,,,
B.D,150,13,7.123130080770375,-27.263743122712327,164.52748624542465,4.2490773271848784e-20,,,
B.D.E.3.NmC1,1318,13,2.1351612240154907,-21.003874460140413,152.00774892028082,2.2231977355666198e-17,,,
