,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XEC.14,193,9,269.6828547597886,,,,*,*,*
XEC.2,921,8,256.6262193174497,236.6262193174496,-173.2524386348992,5.135572371480246e-14,,*,
XEC.2.2,273,9,249.49475135865674,219.4947513586566,-138.9895027173132,1.8669142848525003e-21,,*,
XEC.4,192,9,248.96984948060754,235.25625052905653,-170.51250105811306,1.3049846808802037e-14,,*,
KP.3.3,1715,9,248.61319373766017,230.34279818440535,-160.6855963688107,9.620984332403345e-17,,*,
XEC.28,39,9,247.38623865903045,233.67263970747945,-167.3452794149589,2.6879434780016893e-15,,*,
XEC.8,592,9,245.8306902364296,232.10519649722644,-164.2103929944529,5.592136910462291e-16,,*,
XEC.29,135,9,241.85198118171567,228.1383822301646,-156.27676446032922,1.0607185765936926e-17,,*,
XEC.17,13,9,240.815306539064,227.101707587513,-154.203415175026,3.749159471376913e-18,,*,
MC.24.1,25,9,237.86251974080767,223.49499432185007,-146.98998864370014,1.01930066223397e-19,,*,
