,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
BA.1.17,8522,6,14.201822097205309,,,,*,*,*
BA.1.9,133,5,6.402704862339927,-5.680588081255685,29.36117616251137,1.8324992471609566e-08,,*,
BA.1.12,774,5,4.64514917404008,-7.432962410813534,32.86592482162707,3.168523913282466e-09,,*,
BA.1.20,11937,5,4.5419362113853,-2.510396289285876,23.02079257857175,4.362719715995171e-07,,*,
BA.1.10,603,5,4.202214556717955,0.14780049039746945,17.704399019205063,6.237070231636761e-06,,*,
BC.1,230,4,4.168681140825436,-25.83379560420014,69.66759120840028,3.2347336182480585e-17,,,
BA.1.6,60,4,4.168681140825436,-17.880710251094495,53.76142050218899,9.218306112908309e-14,,,
BA.1.4,14,4,4.168681140825436,-17.840503830616456,53.68100766123291,9.594512322118514e-14,,,
BA.1.23,13,4,4.168681140825436,-28.37342578681118,74.74685157362237,2.551117947530881e-18,,,
BA.1.14,1172,4,4.163556583276149,-17.908582233522257,53.81716446704451,8.945863994154768e-14,,,
