,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
B.1.22,36,70,1.9441248601926304,,,,*,*,*
B.1.7,59,70,1.9441248601926304,1.9441248601925913,14.111750279614817,1.0,*,*,
B.1.12.NmC1,50,70,1.9441248601926304,1.9441248601925913,14.111750279614817,1.0,*,*,
B.1.NmC8,55,70,1.9441248601926304,1.9441248601925913,14.111750279614817,1.0,*,*,
B.1.NmC3,263,70,1.9136048169470143,1.9136048169470163,14.172790366105968,0.9704455335485079,*,*,
B.1.5,25,70,1.903302865672373,1.903302865672336,14.193394268655329,0.9607894391523232,*,*,
B.1.7.NmC1,49,70,1.9028862857871331,1.9028862857871198,14.19422742842576,0.9607894391523232,*,*,
B.1.NmC2,322,70,1.8911114451647961,1.891111445164783,14.217777109670434,0.9464851479534833,*,*,
B.1.12,86,70,1.8853678256090234,1.885367825609012,14.229264348781976,0.9417645335842483,*,*,
B.1.1,446,70,1.8490724584652583,1.8490724584652711,14.301855083069459,0.9093729344682309,*,*,
