,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
GK.1.1,716,36,170.22198133077964,,,,*,*,*
XBB.1.5.70,60,36,134.73372151256663,134.73372151256666,-93.46744302513332,3.882042714494015e-16,,*,
GK.1.1.1,248,36,132.60387890895214,132.60387890895214,-89.20775781790428,4.6133145080993007e-17,,*,
XBB.1.9,420,26,126.92896699831726,109.83022012421385,-43.660440248427705,5.928655808500843e-27,,,
GK.1,128,36,117.23817275004275,117.23817275004285,-58.4763455000857,9.796667059457914e-24,,*,
GK.1.3,47,36,105.47254805811048,105.47254805811053,-34.945096116221066,7.613840403606116e-29,,*,
GK.1.10,41,36,105.43605835385134,105.4360583538514,-34.87211670770279,7.315297451176077e-29,,*,
GK.1.2,16,36,99.00266352856319,99.00266352856323,-22.005327057126465,1.1795557479667092e-31,,*,
GK.1.5,11,36,98.97663215898817,98.9766321589882,-21.95326431797639,1.1446946071857615e-31,,*,
GK.1.6,51,36,98.42966868046747,98.42966868046753,-20.859337360935058,6.637417624101052e-32,,*,
