,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
B.D.E.5,276,537,749.379557271706,,,,*,*,*
B.D.E.4,1372,544,474.9108407081958,457.53363360565123,726.9327327886975,1.406201226846668e-128,,,
B.D.4.1.2,1305,535,260.2158333114773,239.94523078701437,1162.1095384259713,4.465922221956809e-223,,,
B.D.E.1,1124,535,180.92517724164665,163.9917208568,1314.0165582864001,4.6033477313058213e-256,,,
B.D.E.1.2,165,188,50.55008308968157,-49.48964328467985,1740.9792865693596,0.0,,,
B.D.E.6,17,14,22.72300824276425,-350.5762194940519,2343.1524389881038,0.0,,,
B.D.E.1.8,76,15,4.102923603189367,-620.0682501089085,2882.1365002178172,0.0,,,
B.D.E.7,23,15,3.967490804083832,-420.68969164905616,2483.3793832981123,0.0,,,
B.D.E.1.1,68,8,0.0015332310118418846,-627.8142694349059,2897.6285388698116,0.0,,,
B.D.E.1.7,29,15,-0.3396274173959084,-575.7688159143308,2793.5376318286617,0.0,,,
