,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XEC.2,921,7,268.08349853245227,,,,*,*,*
XEC.8,592,2,259.64569051670975,248.72117675402743,-203.44235350805485,8.567067268248088e-05,*,,
XEC.36,30,2,250.05378549577168,239.04856524590508,-184.09713049181016,5.410090586274602e-09,,,
XEC.17,13,2,241.8205267889305,230.81530653906393,-167.63061307812785,1.4347937575611551e-12,,,
XEC.14,193,7,241.79726461408853,231.7972646140885,-169.594529228177,3.822945183215198e-12,,*,
XEC.2.2,273,15,240.07047108771613,226.20999018352427,-158.41998036704854,1.435037960133826e-14,,,
XEC.31,66,15,238.6701684391338,224.80582078346887,-155.61164156693775,3.5211104017625334e-15,,,
XEC.32,42,2,238.5774310457338,227.5722107958672,-161.14442159173439,5.591185288095278e-14,,,
XEC.29,135,15,238.22984244262685,218.28452050547588,-142.56904101095176,5.188951605054656e-18,,,
MC.24.1,25,2,238.1729915287473,227.8625197408077,-161.7250394816154,7.509668336739705e-14,,,
