,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XEC.2,921,17,258.70888959648175,,,,*,*,*
XEC.14,193,17,234.5606263927215,234.56062639272147,-191.12125278544295,3.2492884143388224e-11,,*,
XEC.2.1,265,32,233.05077348448535,226.79023223238732,-175.58046446477465,1.3718926762228633e-14,,,
XEC.25,13,32,231.35310343761068,228.25664204028615,-178.5132840805723,5.936924877406325e-14,,,
XEC.36,30,17,229.43197016368202,229.43197016368197,-180.86394032736393,1.922461139986956e-13,,*,
XEC.30,135,12,228.57838862931973,215.75912065053828,-153.51824130107656,2.223576124867358e-19,,,
XEC.2.2.1,46,32,227.98726267461052,223.73756560968695,-169.4751312193739,6.497136152599782e-16,,,
XEC.18,165,17,227.71596096626487,227.7159609662648,-177.43192193252958,3.459732596784226e-14,,*,
XEC.8,592,12,225.96895618950623,215.98478244833666,-153.96956489667332,2.784634892353254e-19,,,
XEC.39,155,17,225.5611984577462,225.56119845774612,-173.12239691549223,4.009940466346718e-15,,*,
