,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.D.5,115,7,2.6823138700553173,,,,*,*,*
A.D.5.3,354,7,2.6697943245634406,2.669794324563443,0.6604113508731144,0.990049833749168,*,*,
A.D.4.NmC3,0,7,1.819604090513053,1.8196040905130528,2.3607918189738943,0.4231620823177489,*,*,
A.D,2353,6,0.8413505967574424,0.0810786891124603,5.83784262177508,0.07427357821433388,*,*,
A.D.NmC2,0,6,0.0,-10.894110037281479,27.788220074562958,1.271898362415779e-06,,*,
A.D.1.3,154,6,0.0,-9.737672379812238,25.475344759624477,4.037035187022686e-06,,*,
A.D.2.2,545,6,0.0,-12.277258058781921,30.554516117563843,3.1998234965563525e-07,,*,
A.D.2.1,76,6,0.0,-10.770617823523647,27.541235647047294,1.4412496618296697e-06,,*,
A.D.2,2386,6,0.0,-14.519313708916108,35.03862741783222,3.389494326196924e-08,,*,
A.D.1.9,133,6,0.0,-9.737672379812238,25.475344759624477,4.037035187022686e-06,,*,
