,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.D.3,128,6,28.73518543648017,,,,*,*,*
A.D.4.NmC2,0,1,24.952763079054304,20.77475106967376,86.45049786065249,0.0003491531174598261,*,,
A.D.4.NmC3,0,1,19.302195778662355,15.115231066441817,97.76953786711637,1.2159316316171306e-06,,,
A.D,2353,30,4.50472500543107,-169.04245710407818,466.08491420815636,1.2805862712545167e-86,,,
A.D.3.6,757,45,3.3873408094194377,-199.56727574317463,527.1345514863492,7.088751978175908e-100,,,
A.D.5,115,26,3.376862198298777,-51.11293587072215,230.22587174144428,2.0969381454344808e-35,,,
A.D.3.NmC1,0,45,2.839237996015216,-50.25472581051943,228.50945162103886,4.955401802423088e-35,,,
A.D.NmC1,0,43,2.6360084245410427,-143.86046746576355,415.7209349315271,1.103935999330322e-75,,,
A.D.3.NmC2,0,45,1.8259867841893427,-30.36454899845792,188.72909799691584,2.1537541114807798e-26,,,
A.D.NmC2,0,44,0.4364422417262639,-124.39913733700202,376.798274674004,3.121149085342761e-67,,,
