,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.D,2353,5,9.13569846470969,,,,*,*,*
A.D.4.NmC3,0,1,7.842035402839745,7.092617625650085,39.81476474869983,0.23107799147733024,*,,
A.D.NmC2,0,10,5.988688595885008,-2.30135557677254,58.60271115354508,1.9211528815372642e-05,*,,
A.D.3,128,10,5.44409907917157,-3.513185290196916,61.02637058039383,5.70025298941968e-06,,,
A.D.NmC1,0,14,5.100147052662735,1.806812813840438,50.386374372319125,0.0011650398343196154,*,,
A.D.3.NmC2,0,15,3.9684969552980345,-23.363051620906194,100.72610324181238,1.365050332954777e-14,,,
A.D.3.6,757,15,3.7320876559083485,-1.449562072470195,56.89912414494039,4.4948192913572124e-05,*,,
A.D.3.NmC1,0,15,2.5783694877051846,-17.15497343662344,88.30994687324687,6.793872587810657e-12,,,
A.3.1.NmC1,0,12,1.955177590513736,-32.35338152798356,118.70676305596712,1.7015365127679738e-18,,,
A.D.4.NmC2,0,5,1.3286196256113358,0.8268973643314472,52.346205271337105,0.0004372523804241471,*,*,
