,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XEC.2,921,14,249.25901840286795,,,,*,*,*
KP.3.3,1715,8,244.7584216193987,234.88841570324152,-187.77683140648304,5.743654331957373e-07,,,
XEC.8,592,12,244.57333072429387,242.42816334572444,-202.85632669144888,0.0010808581176033204,*,,
XEC.33,169,31,243.0124722231369,232.28595235269,-182.57190470538,4.244740741099806e-08,,,
XEC.2.1,265,31,242.85565095409194,238.98546933192733,-195.97093866385467,3.448452104395486e-05,*,,
XEC.14,193,12,240.1914951376707,238.0446371416233,-194.0892742832466,1.3470613808775486e-05,*,,
XEC.13,30,12,236.93322460969785,234.7863666136505,-187.572733227301,5.171152844320037e-07,,,
XEC.18,165,31,236.88905343753,233.938276977307,-185.876553954614,2.2213067547100673e-07,,,
XEC.29,135,15,235.83679189605957,225.44968345996753,-168.89936691993506,4.56507992877148e-11,,*,
XEC.4,192,12,235.34604806608667,233.19919007003932,-184.39838014007864,1.0598163633130475e-07,,,
