,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XFJ.3,14,115,208.3176999166312,,,,*,*,*
XFJ.1,59,115,207.5549452965944,197.5549452965944,-109.10989059318882,68.37450354855822,*,*,
LF.7.9,20,133,203.1207080015856,184.0943335658885,-82.18866713177698,9.75641936693221e-05,*,,
JN.1.4,8971,133,164.8883425146519,136.77187586280766,12.456248274384677,2.730889348565673e-25,,,
LF.7,58,133,155.14127143503413,135.72717357270503,14.545652854589946,9.604314435172508e-26,,,
JN.1,17255,133,146.1652104413213,118.79537420269747,48.40925159460505,4.2644280500759106e-33,,,
LF.7.9.3,20,133,144.8624810002447,132.24972752387706,21.50054495224589,2.973671875273497e-27,,,
LF.7.2.1,67,133,142.87779399016796,123.44243129820583,39.115137403588335,4.437707360406331e-31,,,
LF.7.1,165,134,139.47224373228843,119.88423306363296,46.231533872734076,1.2683577783651495e-32,,,
LF.7.9.1,48,133,138.87033958311753,119.32887512486798,47.342249750264045,7.281290178321643e-33,,,
