,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.D.NmC2,0,5,2.447274076283339,,,,*,*,*
A.D.2.1,76,5,1.7788176293121865,1.5833902631373054,4.833219473725389,0.4584060113052235,*,*,
A.D.3.3,1219,5,1.370183402698899,1.2884948386327815,5.423010322734437,0.3412977553009937,*,*,
A.D.3.12,401,4,1.3259528086282444,1.3259528086282373,5.348094382743525,0.3534546819587802,*,*,
A.2.1,366,6,1.2884703167754878,-1.6144422176593982,11.228884435318797,0.018685639337732762,*,*,
A.D.5.NmC1,0,5,1.103841386712709,1.043378216033577,5.913243567932846,0.26713530196585034,*,*,
A.3.1.1,731,4,0.886021192773166,0.8860211927731663,6.2279576144536675,0.22763768838381268,*,*,
A.D,2353,5,0.8240736617267359,0.7609136468763433,6.478172706247314,0.20088955491023203,*,*,
A.D.NmC1,0,5,0.5950239078275104,0.5624734877423445,6.875053024515311,0.1644744565771549,*,*,
A.D.5.3,354,5,0.5846258335111543,0.44152752805219186,7.116944943895616,0.14587575685622736,*,*,
