,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
LP.8.1,1124,6,12.34926932359614,,,,*,*,*
LF.7.9.3,20,5,11.825673352304737,-4.810017899449542,53.62003579889908,0.02328374037489705,*,*,
XFB.3,56,5,11.67011190337446,-5.1146149275403054,54.22922985508061,0.017162989273602703,*,*,
XEL.5,19,5,11.593890754655401,-25.870857550061586,95.74171510012317,1.6626887533196e-11,,*,
LC.1,10,5,11.297148151439343,-12.806209107223891,69.61241821444779,7.849976655468883e-06,,*,
XEC.35.1,28,5,11.252812337619291,-11.779094828591278,67.55818965718255,2.187863430200519e-05,*,*,
LF.7.1.11,20,5,11.16361675881482,-18.501503807472382,81.00300761494476,2.6397408354582483e-08,,*,
XEC.4.7,13,5,11.14151708644165,-11.74135450060843,67.48270900121686,2.2771518306142142e-05,*,*,
XEC.23,142,5,11.0500896804906,-11.999131517787383,67.99826303557477,1.7558015301105876e-05,*,*,
LD.1.1,11,5,10.97299639920617,-24.59959597652446,93.19919195304891,5.92058950765778e-11,,*,
