,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
HN.4,208,85,146.20753286435772,,,,*,*,*
FL.1.5.1,5601,85,143.09661504782562,143.09661504782562,-84.19323009565124,0.044378507147488575,*,*,
HN.5,170,85,124.05584179663167,124.05584179663167,-46.111683593263336,2.3889428118392146e-10,,*,
HN.1,390,85,122.75379638649598,122.75379638649598,-43.507592772991956,6.510628679662564e-11,,*,
HN.3,27,85,115.10828721158944,115.10828721158944,-28.216574423178884,3.114882098475865e-14,,*,
HN.3.1,55,85,111.38292340279452,111.38292340279452,-20.765846805589035,7.510946485824248e-16,,*,
HN.7,28,85,104.80025897363812,104.80025897363812,-7.600517947276245,1.0372071558857598e-18,,*,
XBB.1.9.1,1695,85,104.22886808130353,104.22886808130353,-6.457736162607063,5.865670318545934e-19,,*,
HN.6,148,85,103.33083996888662,103.33083996888662,-4.661679937773243,2.3848035855617553e-19,,*,
HN.8,13,85,96.92557380013913,96.92557380013913,8.148852399721733,3.9427247526160427e-22,,*,
