,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.3,202,7,4.719757725302644,,,,*,*,*
A.3.1.1,731,3,1.3945593497956232,-1.8695722487420605,37.73914449748412,0.0013740399636212094,*,,
A.D.2.2.NmC1,0,3,0.7457597212845097,-12.187317525625314,58.37463505125063,4.552519172132662e-08,,,
A.D.3.6,757,3,0.5517280687041247,-11.682121472298384,57.36424294459677,7.543458349844258e-08,,,
A.D.NmC2,0,3,0.5450469286787483,-31.59319241131489,97.18638482262978,1.692761955124835e-16,,,
A.3.1.NmC2,0,3,0.3349732096304365,-37.202880090127664,108.40576018025533,6.197318923840366e-19,,,
A.D,2353,3,0.1687238092039897,-1.9342814652841713,37.868562930568345,0.0012875681432897093,*,,
