,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
KP.3.3,1715,10,218.90559180929583,,,,*,*,*
XEC.8,592,10,212.7122214944816,196.4377152336847,-76.87543046736943,3.859395472865293e-06,,*,
KP.3.1.1,12013,4,209.16757608544575,204.81358539588635,-93.6271707917727,0.016739233558580573,*,,
XEC.2,921,10,203.2893608872156,193.28936088721554,-70.57872177443107,1.6538330443330427e-07,,*,
XEC.32,42,10,198.943693080098,182.6572920316488,-49.314584063297616,3.97896253583724e-12,,*,
XEC.18,165,10,196.24309368362103,179.96277168124834,-43.92554336249668,2.700957146576775e-13,,*,
XEC.2.2,273,43,193.33588546297202,164.78599889135367,-13.571997782707342,6.90124520546031e-20,,,
JN.1,17255,10,192.90834760890806,182.90834760890814,-49.81669521781629,5.134698443389024e-12,,*,
KP.3.1,1957,10,188.3618352405992,178.36183524059916,-40.723670481198326,5.4259407900741854e-14,,*,
MC.24.1,25,10,182.17594025463887,172.17594025463885,-28.35188050927769,1.1177989046138422e-16,,*,
