,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.D.4.NmC1,0,14,35.51114405385118,,,,*,*,*
A.D.4.NmC3,0,3,10.314856092333596,-1.3388446335014579,112.67768926700292,9.913986926420646e-17,,,
A.3.1.NmC1,0,56,7.551960681240775,-288.6866759415035,687.373351883007,1.5991913770671146e-141,,,
A.3.1,1992,56,6.776747257281095,-172.43075611574898,454.86151223149795,4.929529081302307e-91,,,
A.3.1.1,731,56,6.459767061417548,-98.4938965054872,306.9877930109744,6.34406979907765e-59,,,
