,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.3.1.1,731,18,8.155759014857749,,,,*,*,*
A.D,2353,16,2.74569334509508,-11.870863827818592,79.74172765563719,2.0102635581774318e-09,,,
A.D.3.6,757,7,1.5098757833102912,-14.578552957305023,85.15710591461004,1.337565178166937e-10,,,
A.3.1.NmC1,0,4,1.4416171616853088,-7.700110343844239,71.40022068768847,1.300951150224885e-07,,,
