,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.3.1.1,731,25,12.91237229061244,,,,*,*,*
A.3.1,1992,25,3.389136190203109,3.389136190203109,53.22172761959378,7.336966435050708e-05,*,*,
A.3,202,5,1.8142089822876621,-46.716433786852285,153.43286757370458,1.2740647981735315e-26,,,
