,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
B.D.E.2,853,16,10.123050633996034,,,,*,*,*
B.D.2,1269,10,3.8910633770876353,-20.424756196078743,84.8495123921575,5.398878797484441e-14,,,
B.D.4,1413,11,2.91305563998296,-6.13211072179995,56.2642214435999,8.720536349088673e-08,,,
B.D.4.1,218,11,0.7571925566072341,-6.952179438907348,57.904358877814694,3.840800252408829e-08,,,
