,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.D.5.NmC1,425,30,23.34550454692088,,,,*,*,*
A.D.2.2.NmC1,394,31,15.400319598759513,12.168197007769779,93.66360598446045,1.8964808793049523,*,*,
A.D.NmC1,515,9,5.4169450132694985,-230.6411504184859,579.2823008369718,6.712824876307658e-106,,,
A.D,2353,13,4.880242248225013,-171.1950929904508,460.3901859809016,4.400892844412935e-80,,,
A.D.NmC2,637,9,3.448196339267028,-213.1837344456179,544.3674688912358,2.555733108494491e-98,,,
A.3.1.NmC2,67,3,0.7842629544639835,-248.72167418425562,615.4433483685112,9.437589531590669e-114,,,
A.3.1,1992,3,0.6250728530767242,-73.77088345666252,265.54176691332503,9.00908519044752e-38,,,
A.3.1.1,731,3,0.5252628294081298,-53.23034638780479,224.46069277560957,7.500485087824583e-29,,,
A.D.3.6,757,3,0.5207514923468091,-157.84443972546788,433.68887945093576,2.7629442863745307e-74,,,
A.D.2.1,76,7,0.303527775978632,-12.713762492393949,143.4275249847879,2.954814940280883e-11,,,
