,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
JN.1.8.1,1498,5,8.870164063032135,,,,*,*,*
JN.1.8.2,17,4,8.566187394938392,-1.4338126050616076,12.867625210123215,3.3465349423665735e-05,*,*,
JN.2.3,36,4,8.407134673417103,-1.5928653265828974,13.185730653165795,2.851728965696073e-05,*,*,
MC.28.1,17,4,7.771145906697106,-2.2288540933028944,14.457708186605789,1.5112323819855006e-05,*,*,
JN.3,321,4,7.761717346094736,-2.238282653905264,14.476565307810528,1.4961953685411072e-05,*,*,
JN.1.8,352,4,7.726792554776996,-2.2732074452230044,14.546414890446009,1.4447343516427786e-05,*,*,
LZ.2.1,10,4,7.6086269771993305,-2.3913730228006695,14.782746045601339,1.2877872879935594e-05,*,*,
MC.17.1,10,4,7.6086269771993305,-2.3913730228006695,14.782746045601339,1.2877872879935594e-05,*,*,
JN.1.28.1,11,4,7.513316797395007,-2.4866832026049934,14.973366405209987,1.171078905053588e-05,*,*,
LD.1.1,11,4,7.513316797395007,-2.4866832026049934,14.973366405209987,1.171078905053588e-05,*,*,
