,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XEC.2,921,16,267.7207564395108,,,,*,*,*
XEC.14,193,28,241.39202284196986,226.7926022794428,-177.5852045588856,3.7105915150029526e-14,,,
XEC.29,135,16,238.68106659314842,228.6810665931484,-181.36213318629677,2.443927090734324e-13,,*,
XEC.30,135,28,231.32275218093017,216.71589663991566,-157.4317932798313,1.5550872818963013e-18,,,
XEC.25,13,28,229.8999433148883,208.8385925376784,-141.67718507535682,5.911337078632979e-22,,,
XEC.2.1,265,28,226.37893139855862,202.0810338527102,-128.16206770542038,6.852594398335252e-25,,,
XEC.5,126,28,223.56761010065097,208.96818953812408,-141.93637907624816,6.731998448546458e-22,,,
XEC.9,305,24,222.1451286000454,212.1169207238991,-148.23384144779823,1.5631481926190188e-20,,,
XEC.8,592,28,219.65560978481565,205.05280512430437,-134.10561024860874,1.3423974254568066e-23,,,
XEC.18,165,28,219.15095310790247,204.5515325453755,-133.103065090751,8.1014433070208e-24,,,
